"Term ID","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count
2037,"Vente de panneaux acoustiques décoratifs en tasseaux de bois",vente-de-panneaux-acoustiques-decoratifs-en-tasseaux-de-bois,,,,,
2038,Viriat,viriat,,2037,"Vente de panneaux acoustiques décoratifs en tasseaux de bois",vente-de-panneaux-acoustiques-decoratifs-en-tasseaux-de-bois,
2039,"La Sauzière-Saint-Jean",la-sauziere-saint-jean,,2036,"Création artisanale de pièces en bois local",creation-artisanale-de-pieces-en-bois-local,
2040,"Décoration haut de gamme mobilier et art de vivre français",decoration-haut-de-gamme-mobilier-et-art-de-vivre-francais,,,,,
2041,"Mobilier et décoration d’intérieur haut de gamme",mobilier-et-decoration-dinterieur-haut-de-gamme,,,,,
2042,"Vente en ligne de produits déstockés",vente-en-ligne-de-produits-destockes,,,,,
2044,"Décoration artisanale et accessoires d intérieur d’inspiration mexicaine",decoration-artisanale-et-accessoires-d-interieur-dinspiration-mexicaine,,,,,
2045,"Décoration intérieure et mobilier artisanal design",decoration-interieure-et-mobilier-artisanal-design,,,,,
2046,"Vente en ligne de Bijoux",vente-en-ligne-de-bijoux,,,,,
2048,"Création et vente en ligne de bijoux fins",creation-et-vente-en-ligne-de-bijoux-fins,,,,,
2050,"Services informatiques – maintenance et dépannage",services-informatiques-maintenance-et-depannage,,,,,
2052,"Maintenance &amp; dépannage informatique",maintenance-depannage-informatique,,,,,
2054,"Développement de logiciels de gestion pour thérapeutes",developpement-de-logiciels-de-gestion-pour-therapeutes,,,,,
2055,"Boutique en ligne d’accessoires et fournitures pour animaux",boutique-en-ligne-daccessoires-et-fournitures-pour-animaux,,,,,
2056,"Négoce en bois de construction et mutualisation logistique",negoce-en-bois-de-construction-et-mutualisation-logistique,,,,,
2057,"Commerce de gros d'horlogerie et de bijouterie",commerce-de-gros-dhorlogerie-et-de-bijouterie,,,,,
2059,"Vente en ligne de bois de chauffage",vente-en-ligne-de-bois-de-chauffage,,,,,
2060,"granulés et poêles",granules-et-poeles,,,,,
2061,Paris,paris-vente-en-ligne-de-bois-de-chauffage,,2059,"Vente en ligne de bois de chauffage",vente-en-ligne-de-bois-de-chauffage,
2062,"Services administratifs et énergétiques",services-administratifs-et-energetiques,,,,,
2063,"Fournisseur de bois de chauffage et produits complémentaires",fournisseur-de-bois-de-chauffage-et-produits-complementaires,,,,,
2064,Guibeville,guibeville,,2063,"Fournisseur de bois de chauffage et produits complémentaires",fournisseur-de-bois-de-chauffage-et-produits-complementaires,
2065,"Création personnalisée de tableaux spirituels",creation-personnalisee-de-tableaux-spirituels,,,,,
2066,"Décoration intérieure luminaires et objets design",decoration-interieure-luminaires-et-objets-design,,,,,
2068,"Conception fabrication et vente de vêtements féminins haut de gamme",conception-fabrication-et-vente-de-vetements-feminins-haut-de-gamme,,,,,
2070,"Menuiserie sur mesure et agencement intérieur",menuiserie-sur-mesure-et-agencement-interieur,,,,,
2071,Fontenay,fontenay,,2070,"Menuiserie sur mesure et agencement intérieur",menuiserie-sur-mesure-et-agencement-interieur,
2072,"Décoration mobilier design et ameublement intérieur",decoration-mobilier-design-et-ameublement-interieur,,,,,
2073,"'-commerce d'équipement de Yoga et Méditation",commerce-dequipement-de-yoga-et-meditation,,,,,
2075,"E commerce d'équipement de Yoga et Méditation",e-commerce-dequipement-de-yoga-et-meditation,,,,,
2076,"Mobilier et décoration d’intérieur design et accessible",mobilier-et-decoration-dinterieur-design-et-accessible,,,,,
2077,"Coaching Holistique et Libération Émotionnelle",coaching-holistique-et-liberation-emotionnelle,,,,,
2079,"Décoration et galerie d’art en ligne",decoration-et-galerie-dart-en-ligne,,,,,
2080,"Artisanat Marocain",artisanat-marocain,,,,,
2082,"Vente d’objet personnalisable",vente-dobjet-personnalisable,,,,,
2083,Paris,paris-vente-dobjet-personnalisable,,2082,"Vente d’objet personnalisable",vente-dobjet-personnalisable,
2084,Paris,paris-vente-de-montre,,1488,"vente de montre",vente-de-montre,
2085,"Literie et décoration intérieure",literie-et-decoration-interieure,,,,,
2086,"Vente et conception de pochette",vente-et-conception-de-pochette,,,,,
2087,Paris,paris-vente-et-conception-de-pochette,,2086,"Vente et conception de pochette",vente-et-conception-de-pochette,
2088,"Décoration mobilier et architecture d’intérieur",decoration-mobilier-et-architecture-dinterieur,,,,,
2089,"Décoration et mobilier haut de gamme",decoration-et-mobilier-haut-de-gamme,,,,,
2090,"Décoration artisanale et objets en pierres naturelles",decoration-artisanale-et-objets-en-pierres-naturelles,,,,,
2091,"Nettoyage courant des bâtiments (incluant le nettoyage professionnel",nettoyage-courant-des-batiments-incluant-le-nettoyage-professionnel,,,,,
2092,"industriel et post-travaux) avec un fort accent sur l'éco responsabilité.",industriel-et-post-travaux-avec-un-fort-accent-sur-leco-responsabilite,,,,,
2093,"Nettoyage courant des bâtiments (incluant le nettoyage professionnel - industriel et post-travaux) avec un fort accent sur l'éco responsabilité.",nettoyage-courant-des-batiments-incluant-le-nettoyage-professionnel-industriel-et-post-travaux-avec-un-fort-accent-sur-leco-responsabilite,,,,,
2094,Clermont-Ferrand,clermont-ferrand-nettoyage-courant-des-batiments-incluant-le-nettoyage-professionnel-industriel-et-post-travaux-avec-un-fort-accent-sur-leco-responsabilite,,2093,"Nettoyage courant des bâtiments (incluant le nettoyage professionnel - industriel et post-travaux) avec un fort accent sur l'éco responsabilité.",nettoyage-courant-des-batiments-incluant-le-nettoyage-professionnel-industriel-et-post-travaux-avec-un-fort-accent-sur-leco-responsabilite,
2095,"Mobilier et décoration d’intérieur artisanale et éco-responsable",mobilier-et-decoration-dinterieur-artisanale-et-eco-responsable,,,,,
2096,"Commerce de voitures et de véhicules automobiles légers",commerce-de-voitures-et-de-vehicules-automobiles-legers,,,,,
2097,Belfort,belfort,,2096,"Commerce de voitures et de véhicules automobiles légers",commerce-de-voitures-et-de-vehicules-automobiles-legers,
2098,"Vente en ligne de claquettes",vente-en-ligne-de-claquettes,,,,,
2100,Pressing,pressing,,,,,
2102,"Institut de beauté proposant des soins esthétiques et de bien-être",institut-de-beaute-proposant-des-soins-esthetiques-et-de-bien-etre,,,,,
2103,"Nettoyage courant des bâtiments (incluant l'entretien de locaux - les services multiservices - et le nettoyage industriel).",nettoyage-courant-des-batiments-incluant-lentretien-de-locaux-les-services-multiservices-et-le-nettoyage-industriel,,,,,
2104,Paris,paris-nettoyage-courant-des-batiments-incluant-lentretien-de-locaux-les-services-multiservices-et-le-nettoyage-industriel,,2103,"Nettoyage courant des bâtiments (incluant l'entretien de locaux - les services multiservices - et le nettoyage industriel).",nettoyage-courant-des-batiments-incluant-lentretien-de-locaux-les-services-multiservices-et-le-nettoyage-industriel,
2105,"Décoration et linge de maison",decoration-et-linge-de-maison,,,,,
2106,"Prestations de services de nettoyage pour les professionnels et les particuliers - incluant le nettoyage courant des bâtiments - le débarras et les services associés (comme la gestion des déchets).",prestations-de-services-de-nettoyage-pour-les-professionnels-et-les-particuliers-incluant-le-nettoyage-courant-des-batiments-le-debarras-et-les-services-associes-comme-la-gestion-des-dechets,,,,,
2107,"Villeneuve d'Ascq",villeneuve-dascq,,2106,"Prestations de services de nettoyage pour les professionnels et les particuliers - incluant le nettoyage courant des bâtiments - le débarras et les services associés (comme la gestion des déchets).",prestations-de-services-de-nettoyage-pour-les-professionnels-et-les-particuliers-incluant-le-nettoyage-courant-des-batiments-le-debarras-et-les-services-associes-comme-la-gestion-des-dechets,
2109,"Décoration et commerce de tapis",decoration-et-commerce-de-tapis,,,,,
2111,"Nettoyage courant des bâtiments - incluant les services de ménage - repassage à domicile pour les particuliers et l'entretien de locaux pour les professionnels.",nettoyage-courant-des-batiments-incluant-les-services-de-menage-repassage-a-domicile-pour-les-particuliers-et-lentretien-de-locaux-pour-les-professionnels,,,,,
2112,Vincennes,vincennes,,2111,"Nettoyage courant des bâtiments - incluant les services de ménage - repassage à domicile pour les particuliers et l'entretien de locaux pour les professionnels.",nettoyage-courant-des-batiments-incluant-les-services-de-menage-repassage-a-domicile-pour-les-particuliers-et-lentretien-de-locaux-pour-les-professionnels,
2114,"Services de nettoyage spécialisé et général - s'adressant aux particuliers et aux professionnels",services-de-nettoyage-specialise-et-general-sadressant-aux-particuliers-et-aux-professionnels,,,,,
2115,Clermont-Ferrand,clermont-ferrand-services-de-nettoyage-specialise-et-general-sadressant-aux-particuliers-et-aux-professionnels,,2114,"Services de nettoyage spécialisé et général - s'adressant aux particuliers et aux professionnels",services-de-nettoyage-specialise-et-general-sadressant-aux-particuliers-et-aux-professionnels,
2117,"Selon les registres - “Collecte et traitement des eaux usées” (Code APE 37.00Z) pour la société répertoriée sous ce nom",selon-les-registres-collecte-et-traitement-des-eaux-usees-code-ape-37-00z-pour-la-societe-repertoriee-sous-ce-nom,,,,,
2118,Diors,diors,,2117,"Selon les registres - “Collecte et traitement des eaux usées” (Code APE 37.00Z) pour la société répertoriée sous ce nom",selon-les-registres-collecte-et-traitement-des-eaux-usees-code-ape-37-00z-pour-la-societe-repertoriee-sous-ce-nom,
2119,"Décoration florale et art de la table haut de gamme",decoration-florale-et-art-de-la-table-haut-de-gamme,,,,,
2121,"Fabrication et personnalisation de montres",fabrication-et-personnalisation-de-montres,,,,,
2122,"Services à la personne - englobant le ménage - le repassage et la cuisine à domicile",services-a-la-personne-englobant-le-menage-le-repassage-et-la-cuisine-a-domicile,,,,,
2123,Agde,agde,,2122,"Services à la personne - englobant le ménage - le repassage et la cuisine à domicile",services-a-la-personne-englobant-le-menage-le-repassage-et-la-cuisine-a-domicile,
2125,"Plaids couvertures et articles de décoration textile",plaids-couvertures-et-articles-de-decoration-textile,,,,,
2128,"Le Nettoyage courant des bâtiments (8121Z)",le-nettoyage-courant-des-batiments-8121z,,,,,
2129,"incluant l'entretien pour les professionnels",incluant-lentretien-pour-les-professionnels,,,,,
2130,"les immeubles et les entités publiques",les-immeubles-et-les-entites-publiques,,,,,
2131,"Le Nettoyage courant des bâtiments (8121Z) - incluant l'entretien pour les professionnels - les immeubles et les entités publiques",le-nettoyage-courant-des-batiments-8121z-incluant-lentretien-pour-les-professionnels-les-immeubles-et-les-entites-publiques,,,,,
2133,Juvisy-sur-Orge,juvisy-sur-orge,,2131,"Le Nettoyage courant des bâtiments (8121Z) - incluant l'entretien pour les professionnels - les immeubles et les entités publiques",le-nettoyage-courant-des-batiments-8121z-incluant-lentretien-pour-les-professionnels-les-immeubles-et-les-entites-publiques,
2135,"Fabrication et vente de bijoux de créateur",fabrication-et-vente-de-bijoux-de-createur,,,,,
2136,"Rénovation et décoration de résidences secondaires",renovation-et-decoration-de-residences-secondaires,,,,,
2138,"Mobilier et décoration artisanale en bois massif",mobilier-et-decoration-artisanale-en-bois-massif,,,,,
2139,"Intermédiation de services spécialisés de nettoyage",intermediation-de-services-specialises-de-nettoyage,,,,,
2140,Paris,paris-intermediation-de-services-specialises-de-nettoyage,,2139,"Intermédiation de services spécialisés de nettoyage",intermediation-de-services-specialises-de-nettoyage,
2142,"Vente et location de mobilier et décoration écoresponsable",vente-et-location-de-mobilier-et-decoration-ecoresponsable,,,,,
2143,"Création artianale",creation-artianale,,,,,
2145,"Aménagement et décoration intérieure sur mesure",amenagement-et-decoration-interieure-sur-mesure,,,,,
2147,"Fabrication et gravure de plaques militaires",fabrication-et-gravure-de-plaques-militaires,,,,,
2148,"Conception et la vente d’urnes funéraires pour animaux de compagnie",conception-et-la-vente-durnes-funeraires-pour-animaux-de-compagnie,,,,,
2149,"Marketplace de décoration vintage et brocante en ligne",marketplace-de-decoration-vintage-et-brocante-en-ligne,,,,,
2153,"Vente de bijoux et accessoires",vente-de-bijoux-et-accessoires,,,,,
2154,"Décoration personnalisée et objets design",decoration-personnalisee-et-objets-design,,,,,
2155,"Domaine de l’IA",domaine-de-lia,,,,,
2158,"Décoration d’intérieur et mobilier design",decoration-dinterieur-et-mobilier-design,,,,,
2159,"La création et la vente de produits cosmétiques",la-creation-et-la-vente-de-produits-cosmetiques,,,,,
2160,"Vente de bijoux en pierres naturelles et d’accessoires spirituels",vente-de-bijoux-en-pierres-naturelles-et-daccessoires-spirituels,,,,,
2161,"Prestations de nettoyage ponctuel ou sous forme d'abonnement - de désherbage - de fleurissement et de petits travaux de rénovation",prestations-de-nettoyage-ponctuel-ou-sous-forme-dabonnement-de-desherbage-de-fleurissement-et-de-petits-travaux-de-renovation,,,,,
2162,Rozelieures,rozelieures,,2161,"Prestations de nettoyage ponctuel ou sous forme d'abonnement - de désherbage - de fleurissement et de petits travaux de rénovation",prestations-de-nettoyage-ponctuel-ou-sous-forme-dabonnement-de-desherbage-de-fleurissement-et-de-petits-travaux-de-renovation,
2164,"La Couture-Boussey",la-couture-boussey,,2096,"Commerce de voitures et de véhicules automobiles légers",commerce-de-voitures-et-de-vehicules-automobiles-legers,
2165,"Service de fitness et nutrition",service-de-fitness-et-nutrition,,,,,
2166,"Nettoyage courant des bâtiments",nettoyage-courant-des-batiments,,,,,
2167,Herserange,herserange,,2166,"Nettoyage courant des bâtiments",nettoyage-courant-des-batiments,
2169,Charleville-Mézières,charleville-mezieres,,710,"Magasin d'articles pour animaux",magasin-darticles-pour-animaux,
2170,"Débarras et Nettoyage complet des bâtiments",debarras-et-nettoyage-complet-des-batiments,,,,,
2171,"CLEAN NET SERVICES",clean-net-services,,2170,"Débarras et Nettoyage complet des bâtiments",debarras-et-nettoyage-complet-des-batiments,
2172,"Vente en ligne d’articles premium pour chiens",vente-en-ligne-darticles-premium-pour-chiens,,,,,
2173,"Vente en ligne de nourriture et accessoires pour animaux de compagnie",vente-en-ligne-de-nourriture-et-accessoires-pour-animaux-de-compagnie,,,,,
2174,SAINT-DENIS,saint-denis,,2166,"Nettoyage courant des bâtiments",nettoyage-courant-des-batiments,
2177,"DRIV'N CLEAN 27",drivn-clean-27,,2096,"Commerce de voitures et de véhicules automobiles légers",commerce-de-voitures-et-de-vehicules-automobiles-legers,
2180,"Vente de cosmétiques et accessoires de beauté",vente-de-cosmetiques-et-accessoires-de-beaute,,,,,
2181,"Communication animale professionnelle",communication-animale-professionnelle,,,,,
2182,Évreux,evreux,,511,"communication et solutions audiovisuelles professionnelles",communication-et-solutions-audiovisuelles-professionnelles-2,
2184,"Vente et achat",vente-et-achat,,,,,
2185,"Bien-être animal",bien-etre-animal,,,,,
2186,Paris,paris-magasin-de-vins-et-spiritueux,,620,"Magasin de vins et spiritueux",magasin-de-vins-et-spiritueux,
2188,"Fournisseur d’excursions culturelles",fournisseur-dexcursions-culturelles,,,,,
2189,Lyon,lyon-magasin-de-vins-et-spiritueux,,620,"Magasin de vins et spiritueux",magasin-de-vins-et-spiritueux,
2190,"Magasin d’alimentation bio",magasin-dalimentation-bio,,,,,
2191,"Magasin de vitamines et complément alimentaire",magasin-de-vitamines-et-complement-alimentaire,,,,,
2192,"Travaux de menuiserie bois et PVC",travaux-de-menuiserie-bois-et-pvc,,,,,
2195,"Vente et distribution de panneaux décoratifs PVC",vente-et-distribution-de-panneaux-decoratifs-pvc,,,,,
2197,"Commerce de gros de panneaux décoratifs en PVC effet marbre",commerce-de-gros-de-panneaux-decoratifs-en-pvc-effet-marbre,,,,,
2198,"vente et distribution pour particuliers et professionnels.",vente-et-distribution-pour-particuliers-et-professionnels,,2197,"Commerce de gros de panneaux décoratifs en PVC effet marbre",commerce-de-gros-de-panneaux-decoratifs-en-pvc-effet-marbre,
2199,"Vente article pour enfant",vente-article-pour-enfant,,,,,
2200,"Services de nettoyage spécialisé et général",services-de-nettoyage-specialise-et-general,,,,,
2201,Clermont-Ferrand,clermont-ferrand-services-de-nettoyage-specialise-et-general,,2200,"Services de nettoyage spécialisé et général",services-de-nettoyage-specialise-et-general,
2202,"Vente de velot",vente-de-velot,,,,,
2204,Lambersart,lambersart,,2166,"Nettoyage courant des bâtiments",nettoyage-courant-des-batiments,
2206,"Service d'intermédiaire commercial et de conseil en nettoyage professionnel",service-dintermediaire-commercial-et-de-conseil-en-nettoyage-professionnel,,,,,
2207,Florange,florange,,2206,"Service d'intermédiaire commercial et de conseil en nettoyage professionnel",service-dintermediaire-commercial-et-de-conseil-en-nettoyage-professionnel,
2209,"Nettoyage courant des bâtiments pour les professionnels et services à la personne (ménage/repassage) pour les particuliers",nettoyage-courant-des-batiments-pour-les-professionnels-et-services-a-la-personne-menage-repassage-pour-les-particuliers,,,,,
2210,Belz,belz,,2209,"Nettoyage courant des bâtiments pour les professionnels et services à la personne (ménage/repassage) pour les particuliers",nettoyage-courant-des-batiments-pour-les-professionnels-et-services-a-la-personne-menage-repassage-pour-les-particuliers,
2211,"Nettoyage - restauration et entretien haut de gamme de sneakers et de chaussures de ville",nettoyage-restauration-et-entretien-haut-de-gamme-de-sneakers-et-de-chaussures-de-ville,,,,,
2212,Paris,paris-nettoyage-restauration-et-entretien-haut-de-gamme-de-sneakers-et-de-chaussures-de-ville,,2211,"Nettoyage - restauration et entretien haut de gamme de sneakers et de chaussures de ville",nettoyage-restauration-et-entretien-haut-de-gamme-de-sneakers-et-de-chaussures-de-ville,
2213,"Travaux de fermeture portes fenêtres portail",travaux-de-fermeture-portes-fenetres-portail,,,,,
2215,"fourniture et pose de ces menuiseries.",fourniture-et-pose-de-ces-menuiseries,,2213,"Travaux de fermeture portes fenêtres portail",travaux-de-fermeture-portes-fenetres-portail,
2217,"Commercialisation d oyas",commercialisation-d-oyas,,,,,
2219,"Commerce de gros et de détail de produits métalliques",commerce-de-gros-et-de-detail-de-produits-metalliques,,,,,
2220,"découpe et traitement des métaux.",decoupe-et-traitement-des-metaux,,2219,"Commerce de gros et de détail de produits métalliques",commerce-de-gros-et-de-detail-de-produits-metalliques,
2221,"Nettoyage de bureaux - locaux commerciaux - copropriétés - et services d'entretien résidentiel",nettoyage-de-bureaux-locaux-commerciaux-coproprietes-et-services-dentretien-residentiel,,,,,
2222,Gétigné,getigne,,2221,"Nettoyage de bureaux - locaux commerciaux - copropriétés - et services d'entretien résidentiel",nettoyage-de-bureaux-locaux-commerciaux-coproprietes-et-services-dentretien-residentiel,
2223,"Conception de bâtiments modulaires sur mesure (bureaux - écoles - hébergements - bases de vie)",conception-de-batiments-modulaires-sur-mesure-bureaux-ecoles-hebergements-bases-de-vie,,,,,
2224,"France Métropolitaine",france-metropolitaine,,2223,"Conception de bâtiments modulaires sur mesure (bureaux - écoles - hébergements - bases de vie)",conception-de-batiments-modulaires-sur-mesure-bureaux-ecoles-hebergements-bases-de-vie,
2227,"Nettoyage courant des bâtiments - nettoyage de bureaux - parties communes - services de conciergerie privée",nettoyage-courant-des-batiments-nettoyage-de-bureaux-parties-communes-services-de-conciergerie-privee,,,,,
2228,Lille,lille-nettoyage-courant-des-batiments-nettoyage-de-bureaux-parties-communes-services-de-conciergerie-privee,,2227,"Nettoyage courant des bâtiments - nettoyage de bureaux - parties communes - services de conciergerie privée",nettoyage-courant-des-batiments-nettoyage-de-bureaux-parties-communes-services-de-conciergerie-privee,
2229,"Vente d’équipements de cuisson et accessoires domestiques",vente-dequipements-de-cuisson-et-accessoires-domestiques,,,,,
2230,"Nettoyage courant des bâtiments - nettoyage de bureaux - parties communes - services de conciergerie privée.",nettoyage-courant-des-batiments-nettoyage-de-bureaux-parties-communes-services-de-conciergerie-privee-2,,,,,
2231,"Vente de matériel de flocage et vinyle",vente-de-materiel-de-flocage-et-vinyle,,,,,
2232,"Meubles et décoration",meubles-et-decoration,,,,,
2234,"Conseil en gestion d entreprise",conseil-en-gestion-d-entreprise,,,,,
2237,"Bougies artisanales parfumées et décoratives",bougies-artisanales-parfumees-et-decoratives,,,,,
2239,"Vente en ligne de semences",vente-en-ligne-de-semences,,,,,
2241,Métallurgie,metallurgie,,,,,
2244,"Vente de plaids couvertures et articles cocooning haut de gamme",vente-de-plaids-couvertures-et-articles-cocooning-haut-de-gamme,,,,,
2245,"Nettoyage de bureaux - locaux commerciaux - copropriétés et collectivités - en utilisant des produits dits écologiques.",nettoyage-de-bureaux-locaux-commerciaux-coproprietes-et-collectivites-en-utilisant-des-produits-dits-ecologiques,,,,,
2246,Bretagne,bretagne,,2245,"Nettoyage de bureaux - locaux commerciaux - copropriétés et collectivités - en utilisant des produits dits écologiques.",nettoyage-de-bureaux-locaux-commerciaux-coproprietes-et-collectivites-en-utilisant-des-produits-dits-ecologiques,
2248,"Services de communication et de conseil",services-de-communication-et-de-conseil,,,,,
2249,"Lavage extérieur - nettoyage intérieur - shampouinage - rénovation de phares - polissage et traitements céramique",lavage-exterieur-nettoyage-interieur-shampouinage-renovation-de-phares-polissage-et-traitements-ceramique,,,,,
2250,Hettange-Grande,hettange-grande,,2249,"Lavage extérieur - nettoyage intérieur - shampouinage - rénovation de phares - polissage et traitements céramique",lavage-exterieur-nettoyage-interieur-shampouinage-renovation-de-phares-polissage-et-traitements-ceramique,
2252,"Vente de tapis marocains et berbères artisanaux",vente-de-tapis-marocains-et-berberes-artisanaux,,,,,
2253,Ecoconception,ecoconception,,,,,
2255,"Fourniture de liège isolant décoratif et matériaux techniques",fourniture-de-liege-isolant-decoratif-et-materiaux-techniques,,,,,
2257,"Boutique d'articles de toilette",boutique-darticles-de-toilette,,,,,
2258,"Commerce/ Outillage",commerce-outillage,,,,,
2261,"Magasin de vitamines et compléments alimentaires",magasin-de-vitamines-et-complements-alimentaires,,,,,
2262,"Segré en Anjou Bleu",segre-en-anjou-bleu,,605,Confiserie,confiserie,
2263,Écotech,ecotech,,,,,
2266,"Vente de placages bois",vente-de-placages-bois,,,,,
2267,"Revêtements de sol carrelage et matériaux de chantier",revetements-de-sol-carrelage-et-materiaux-de-chantier,,,,,
2269,"Vente en ligne de vins et spiritueux",vente-en-ligne-de-vins-et-spiritueux,,,,,
2272,Besançon,besancon,,605,Confiserie,confiserie,
2275,"Services d'aménagement paysager",services-damenagement-paysager,,,,,
2276,"Vente de foutas plaids et accessoires de plage et maison",vente-de-foutas-plaids-et-accessoires-de-plage-et-maison,,,,,
2278,"Vente objets acrylique",vente-objets-acrylique,,,,,
2280,Paris,paris-horlogerie,,1483,Horlogerie,horlogerie,
2281,"Magasin de vins",magasin-de-vins,,,,,
2282,"Location de matériel de puériculture",location-de-materiel-de-puericulture,,,,,
2284,Jardinage,jardinage,,,,,
2285,"vente de lunettes",vente-de-lunettes,,,,,
2286,Paris,paris-vente-de-lunettes,,2285,"vente de lunettes",vente-de-lunettes,
2287,"Création et vente de tapis design et artisanaux",creation-et-vente-de-tapis-design-et-artisanaux,,,,,
2288,"Mise en relation",mise-en-relation,,,,,
2289,Paris,paris-mise-en-relation,,2288,"Mise en relation",mise-en-relation,
2290,"Tableaux affiches et papiers peints décoratifs personnalisés",tableaux-affiches-et-papiers-peints-decoratifs-personnalises,,,,,
2292,"Société d'investissement",societe-dinvestissement,,,,,
2293,"Décoration murale mobilier et accessoires de maison",decoration-murale-mobilier-et-accessoires-de-maison,,,,,
2295,"Magasin de produits de beauté",magasin-de-produits-de-beaute,,,,,
2296,"Magasin de matériel de motoculture",magasin-de-materiel-de-motoculture,,,,,
2298,"Homme à tout faire",homme-a-tout-faire,,,,,
2301,"Fabrication et pose d’ouvertures aluminium et menuiseries design",fabrication-et-pose-douvertures-aluminium-et-menuiseries-design,,,,,
2302,"Magasin d’aliment pour chevaux",magasin-daliment-pour-chevaux,,,,,
2304,"Agence environnementale",agence-environnementale,,,,,
2306,"Céramique artisanale",ceramique-artisanale,,,,,
2308,"vente de produit personnalisée",vente-de-produit-personnalisee,,,,,
2309,Paris,paris-vente-de-produit-personnalisee,,2308,"vente de produit personnalisée",vente-de-produit-personnalisee,
2310,"Soins énergétiques et lithothérapie",soins-energetiques-et-lithotherapie,,,,,
2313,"produits pour le bien-être et le confort des animaux",produits-pour-le-bien-etre-et-le-confort-des-animaux,,,,,
2314,"Agence de location de maisons de vacances",agence-de-location-de-maisons-de-vacances,,,,,
2315,"vente d’article pour enfant",vente-darticle-pour-enfant,,,,,
2316,Paris,paris-vente-darticle-pour-enfant,,2315,"vente d’article pour enfant",vente-darticle-pour-enfant,
2318,Paris,paris-vente-de-pierre-naturelle,,1735,"vente de pierre naturelle",vente-de-pierre-naturelle,
2319,Paris,paris-vente-et-creation-de-vetement,,1889,"Vente et création de vêtement",vente-et-creation-de-vetement,
2323,Hôtellerie,hotellerie,,,,,
2324,"Vente en ligne de carrelage décoratif et revêtements design",vente-en-ligne-de-carrelage-decoratif-et-revetements-design,,,,,
2325,Paris,paris-vente-en-ligne-de-carrelage-decoratif-et-revetements-design,,2324,"Vente en ligne de carrelage décoratif et revêtements design",vente-en-ligne-de-carrelage-decoratif-et-revetements-design,
2327,"Négoce de carrelage",negoce-de-carrelage,,,,,
2328,Ruffey-lès-Echirey,ruffey-les-echirey,,2327,"Négoce de carrelage",negoce-de-carrelage,
2330,"Vente pièces &amp; accessoires",vente-pieces-accessoires,,,,,
2331,Mundolsheim,mundolsheim,,2330,"Vente pièces &amp; accessoires",vente-pieces-accessoires,
2333,"Services mobiles d'entretien et de propreté",services-mobiles-dentretien-et-de-proprete,,,,,
2334,"Nettoyage après chantier - entretien des sols et des vitres - services de rechampissage et d'entretien de sépultures",nettoyage-apres-chantier-entretien-des-sols-et-des-vitres-services-de-rechampissage-et-dentretien-de-sepultures,,,,,
2335,Riorges,riorges,,2334,"Nettoyage après chantier - entretien des sols et des vitres - services de rechampissage et d'entretien de sépultures",nettoyage-apres-chantier-entretien-des-sols-et-des-vitres-services-de-rechampissage-et-dentretien-de-sepultures,
2337,"Évacuation d'encombrants - nettoyage intensif - lessivage et remise en état après sinistre ou déménagement",evacuation-dencombrants-nettoyage-intensif-lessivage-et-remise-en-etat-apres-sinistre-ou-demenagement,,,,,
2339,Paris,paris-evacuation-dencombrants-nettoyage-intensif-lessivage-et-remise-en-etat-apres-sinistre-ou-demenagement,,2337,"Évacuation d'encombrants - nettoyage intensif - lessivage et remise en état après sinistre ou déménagement",evacuation-dencombrants-nettoyage-intensif-lessivage-et-remise-en-etat-apres-sinistre-ou-demenagement,
2341,"Commercialisation de produits de nettoyage - protection - et finition de carrosserie - chaînes - et équipements en cuir",commercialisation-de-produits-de-nettoyage-protection-et-finition-de-carrosserie-chaines-et-equipements-en-cuir,,,,,
2342,Alsace,alsace,,2341,"Commercialisation de produits de nettoyage - protection - et finition de carrosserie - chaînes - et équipements en cuir",commercialisation-de-produits-de-nettoyage-protection-et-finition-de-carrosserie-chaines-et-equipements-en-cuir,
2343,"Construction modulaire et extensions d’habitat sur mesure",construction-modulaire-et-extensions-dhabitat-sur-mesure,,,,,
2344,Paris,paris-construction-modulaire-et-extensions-dhabitat-sur-mesure,,2343,"Construction modulaire et extensions d’habitat sur mesure",construction-modulaire-et-extensions-dhabitat-sur-mesure,
2347,"Vente montres connectées",vente-montres-connectees,,1488,"vente de montre",vente-de-montre,
2348,"Entreprise d'électronique",entreprise-delectronique,,,,,
2350,"Industrie cosmétique",industrie-cosmetique,,,,,
2353,"Vente mobilier design et connecté",vente-mobilier-design-et-connecte,,,,,
2354,"Magasin d'électronique",magasin-delectronique,,,,,
2355,"Fabrication et installation de menuiseries en aluminium sur mesure.",fabrication-et-installation-de-menuiseries-en-aluminium-sur-mesure,,,,,
2357,"Inspecteur en bâtiment",inspecteur-en-batiment,,,,,
2359,"Magasin d'accessoires automobiles",magasin-daccessoires-automobiles,,,,,
2360,"Caviste spécialisé en vins naturels",caviste-specialise-en-vins-naturels,,,,,
2361,Paris,paris-vente-en-ligne-de-carrelage-et-revetements,,784,"Vente en ligne de carrelage et revêtements",vente-en-ligne-de-carrelage-et-revetements,
2362,"– Sevrage tabagique et sucré par laser",sevrage-tabagique-et-sucre-par-laser,,,,,
2364,"Sevrage tabagique et sucré par laser",sevrage-tabagique-et-sucre-par-laser-2,,,,,
